Emotion,Score (bin),Testflag,Id,Tweet,Number of Records
fear,0.50,test,22110,If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities,1
fear,0.65,test,21869,"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? #despair",1
fear,0.90,test,21295,Time for some despair #SDR3 #despair #fuckthisanime,1
fear,0.25,test,21952,♪OLD FISH  #discourage,1
fear,0.65,test,21768,Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread,1
fear,0.45,test,21355,@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,1
fear,0.35,test,22245,In other news. My legs hurt. #running #5kin26mins #dreadful #flatfeet,1
fear,0.45,test,21334,"@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to #fear",1
fear,0.60,test,21809,@tomsteinfort expected i thought #fear,1
fear,0.60,test,21643,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear,1
fear,0.50,test,21491,#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear,1
fear,0.25,test,22098,"Don't let worry get you down.  Remember that Moses started out as a basket case.  #lol \nToday, choose #faith over #fear #Moses",1
fear,0.70,test,21590,If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. #fear,1
fear,0.35,test,21807,Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable,1
fear,0.70,test,21292,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media #fear,1
fear,0.70,test,21264,US you need to band together not apart #nevertrump he promotes hatred and fuels #fear,1
fear,0.25,test,21261,What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation #fear #success #hustle,1
fear,0.80,test,21435,Why is it so windy? So glad I didn't ride my bike. #fear #wind,1
fear,0.80,test,21786,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful,1
fear,0.40,test,21745,@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly,1
fear,0.15,test,21616,"Friday is here, and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa #haunt",1
fear,0.30,test,21366,@comcast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery.  #cable #horrible #service,1
fear,0.45,test,21270,@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible,1
fear,0.70,test,22130,@YahooFantasy update may have been the worst mistake of my day #horrible,1
fear,0.40,test,21449,I can't believe @HoustonTexans can't put up even 3 points on @Patriots #horrible #hugeletdown,1
fear,0.30,test,22071,"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. #horrible",1
fear,0.35,test,21524,What's up Cowboys? #horrible,1
fear,0.50,test,21502,whats with these boxes when i search google on chrome #horrible #distracting,1
fear,0.40,test,21604,I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid,1
fear,0.60,test,21932,Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed,1
fear,0.35,test,21802,Chart music is pretty much ALL the same.. #horrific,1
fear,0.30,test,22125,#soywax limited edition horror candles going up @scentedscreams! Follow us for all the latest news!! #horror,1
fear,0.35,test,21636,Happy 69th @StephenKing! May u keep haunting us for many years. #horror #writing,1
fear,0.30,test,22089,"Happy Birthday to my favorite author, @StephenKing #horror #writer #author",1
fear,0.25,test,21955,Huge congrats to my friends at @VoidMovie on the #USAPREMIERE tomorrow! #film #horror #thevoid #featurefilm #scaryshit,1
fear,0.75,test,21537,Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont #horror,1
fear,0.70,test,21475,@SeanUnfiltered Texans are scared of this bunch! #intimidated,1
fear,0.40,test,21411,this girl at my new school is so pretty i am #intimidated,1
fear,0.40,test,21910,@BouchetPetersen @libe @dom_albertini @DavidDoucet Imposuture intellectuelle ! #préjugés #intolérance #personnalitéAutoritaire #intimidation,1
fear,0.50,test,21310,@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous,1
fear,0.80,test,21467,@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous,1
fear,0.85,test,22018,Beginning the process to see if working is an option. #mentalhealth #complexptsd #nervous,1
fear,0.75,test,21693,Bring on my interview at hospital tho 🙈🙈 #nervous,1
fear,0.75,test,22161,Fingers crossed I can finish all my work early enough this Friday in time to catch @Raury at LIB 😦 #nervous #timetogrind,1
fear,0.85,test,21555,First College Math Test tomorrow #nervous,1
fear,0.75,test,21601,First day of fall quarter tomorrow.  😰 #nervous #excited #anxious #blargh,1
fear,0.80,test,21542,"I walked 3.4 miles today, the most I've walked since I got #rhabdo. Going back to work tomorrow.. here's to hoping it goes okay #nervous",1
fear,0.50,test,21763,I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous,1
fear,0.60,test,22128,"Idk why but this Time around its so hard that it hurts, I already miss them all so much #silly #family #friends #nervous",1
fear,0.60,test,22032,Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! #nervous,1
fear,0.80,test,21725,Need good vibes for my doctors appointment tomorrow! #nervous,1
fear,0.60,test,21407,On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy,1
fear,0.80,test,21877,T minus 10 hours till I meet with a designer who wants me to model his new fashion line 😬😶 #nervous!!!,1
fear,0.75,test,21362,When you just want all the attention #cantsleep #nervous,1
fear,0.70,test,21479,@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' #nightmare,1
fear,0.70,test,22101,@JonnyOwenFilm @ringsiderobbie1 can you remember that train Sunday after Froch v Kessler ? #nightmare,1
fear,0.70,test,21464,@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 #nightmare,1
fear,0.50,test,21860,@MLB @JoeyBats19 Sam Dyson is probably having flashbacks right about now. #nightmare,1
fear,0.55,test,21748,@wowairsupport it world be great if the live support was actually helpful #nightmare,1
fear,0.50,test,21473,Am I the only one with parking sensors who still manages to reverse into things? #nightmare,1
fear,0.65,test,21282,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,1
fear,0.65,test,21730,Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. #nightmare,1
fear,0.60,test,21705,"Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! #nightmare",1
fear,0.65,test,22054,I had really strange and awful dreams last night. I'd didn't even eat cheese before bed #nightmare #lovemysleep,1
fear,0.85,test,22082,Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. #nightmare,1
fear,0.60,test,21535,realising you have no conditioner after already shampooing 😓😓 #nightmare,1
fear,0.60,test,22079,Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC #nightmare,1
fear,0.75,test,22063,Was actually just watching AHS while half covering my eyes #scared #Roanoke #nightmare #AHSRoanoke,1
fear,0.85,test,22005,"😩😩😩😩 heads melted, very tired but can't sleep. #nightmare",1
fear,0.75,test,21414,"@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic",1
fear,0.75,test,22186,@christyfrink @stephenyeargin @El_Brandino I once hooked them up backward. Not recommended. #smoke #panic,1
fear,0.85,test,22139,10 page script due Friday for class. Who said I could do this MFA thing? #panic #GradSchoolProblems #someonetelltinafeytohireme,1
fear,0.50,test,21837,Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams,1
fear,0.80,test,21945,Hey @gmail why can I only see 15 sent emails? Where's the thousands gone?  #panic,1
fear,0.75,test,21862,It's a Moving Day! #stress #panic #hope,1
fear,0.70,test,22073,Left my phone in Mcds #panic,1
fear,0.75,test,21316,second episode of AHS 6 here i go #panic,1
fear,0.85,test,21521,There is nothing like being in the shower when the power goes out 😳 #creepy #panic,1
fear,0.70,test,21688,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic,1
fear,0.60,test,21858,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless,1
fear,0.45,test,22168,"Just Laying Here, Can't Sleep 4 Some Reason #restless",1
fear,0.50,test,21405,Multitasking .... I may have to induce these seeds of mine to sleep. #restless,1
fear,0.80,test,21606,Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless,1
fear,0.40,test,21571,"When's it all finished, you will discover that it was never random! #thoughts #restless #CrossoverLife",1
fear,0.55,test,22039,"@tcarrels  \nSo when exactly did you lose your mind, pal? \n#Trump #fraud #misogynist #liar #psychopath #narcissist #revolting #conartist",1
fear,0.75,test,21708,Hope I sleep - no nightmare of Bakewell tarts #yuk #revolting #GBBO,1
fear,0.60,test,21397,#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz #shake,1
fear,0.45,test,21914,".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking",1
fear,0.55,test,21286,@britishairways term 5 security queues at arrivals #shocking,1
fear,0.60,test,21378,@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking,1
fear,0.35,test,21774,"@LucidHurricane_ wait, you mean he wasn't armed with a book? #shocking",1
fear,0.50,test,21904,@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... #shocking,1
fear,0.45,test,21820,@Rovers what highlights ? I would imagine you will only have 30 seconds of highlights for the whole season so far #shocking. #venkysout,1
fear,0.50,test,22178,"@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. #shocking",1
fear,0.50,test,21349,"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking",1
fear,0.30,test,22141,@SkySportsRL i would just get some decent referees #shocking,1
fear,0.50,test,22157,@TheBadgerBoy check out the article on @SaintSkipper5 on @dailyecho #shocking,1
fear,0.45,test,21576,@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking,1
fear,0.55,test,21459,@yonahimes they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was #shocking,1
fear,0.75,test,21756,Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad #shocking,1
fear,0.35,test,21454,Changing my hair again #shocking,1
fear,0.50,test,21732,On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #shocking #crime #documentary #reallife,1
fear,0.70,test,21326,"Shame on you @SkyNews showing an elephant being hunted and killed, #shocking",1
fear,0.50,test,21963,"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking",1
fear,0.60,test,21872,"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking",1
fear,0.75,test,21653,"@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. #shudder",1
fear,0.55,test,21842,"@dburka I'm not sure what's worse: that, or the use of Comic Sans on a website (or anywhere else)  #shudder #comicsans",1
fear,0.80,test,21720,@jk_rowling @Riverfeather207 Donald Trump in the White House #shudder,1
fear,0.55,test,22233,"@stephtikkanen oh so true, so true. #shudder",1
fear,0.45,test,21987,"If children live with #ridicule, they learn to feel #shy",1
fear,0.55,test,21960,Q&amp;A with N. Christie @westernuHistory: fr. @marybethstart: What would Peter and Dardanella think of us knowing? #poorthings #shy,1
fear,0.50,test,21855,"@makemytripcare but what I am doing is in my control, #AvoidMMT , you guys are #terrible",1
fear,0.35,test,21971,@SenatorReid @HillaryClinton @DanEggenWPost @realDonaldTrump Even the painting is orange!  #terrible #Election2016,1
fear,0.45,test,21951,@SurfaceSupport A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product @Microsoft sold me #terrible,1
